step,run_id,loss,grad_norm,clipped_grad_norm,learning_rate,update_norm,param_norm,tokens,optimizer_step_applied
207,tiny-transformer-normal-7,0.009410628117620945,0.015620476566255093,0.015620477497577667,0.002,0.010026003234088421,57.981666564941406,288,True
208,tiny-transformer-normal-7,0.00932468194514513,0.015425390563905239,0.015425390563905239,0.002,0.010089042596518993,57.98174285888672,288,True
209,tiny-transformer-normal-7,0.009196382015943527,0.01552727073431015,0.01552727073431015,0.002,0.009908459149301052,57.98182678222656,288,True
210,tiny-transformer-normal-7,0.00909822341054678,0.015009286813437939,0.015009286813437939,0.002,0.009820661507546902,57.981895446777344,288,True
211,tiny-transformer-normal-7,0.009057554416358471,0.014847866259515285,0.01484786719083786,0.002,0.009680265560746193,57.98194122314453,288,True
212,tiny-transformer-normal-7,0.009060966782271862,0.014941159635782242,0.014941160567104816,0.002,0.009578433819115162,57.98199462890625,288,True
213,tiny-transformer-normal-7,0.008907348848879337,0.014711529016494751,0.014711528085172176,0.002,0.00954479444772005,57.98203659057617,288,True
214,tiny-transformer-normal-7,0.008778969757258892,0.014661121182143688,0.014661121182143688,0.002,0.009516583755612373,57.982078552246094,288,True
215,tiny-transformer-normal-7,0.0087124677374959,0.014647888019680977,0.014647888951003551,0.002,0.00956741999834776,57.98210906982422,288,True
216,tiny-transformer-normal-7,0.008743676356971264,0.014578655362129211,0.014578656293451786,0.002,0.009513282217085361,57.982147216796875,288,True
217,tiny-transformer-normal-7,0.008612244389951229,0.014588647522032261,0.014588645659387112,0.002,0.009518642909824848,57.98216247558594,288,True
218,tiny-transformer-normal-7,0.008535970002412796,0.014130589552223682,0.014130589552223682,0.002,0.009393641725182533,57.982181549072266,288,True
219,tiny-transformer-normal-7,0.008536473847925663,0.014086004346609116,0.014086004346609116,0.002,0.009371098130941391,57.982177734375,288,True
220,tiny-transformer-normal-7,0.008463690988719463,0.013983050361275673,0.013983050361275673,0.002,0.00930290948599577,57.98217010498047,288,True
221,tiny-transformer-normal-7,0.008301696740090847,0.013975544832646847,0.013975545763969421,0.002,0.009286229498684406,57.9821662902832,288,True
222,tiny-transformer-normal-7,0.008362188935279846,0.013730140402913094,0.013730139471590519,0.002,0.009210099466145039,57.982154846191406,288,True
223,tiny-transformer-normal-7,0.008273440413177013,0.013728145509958267,0.013728144578635693,0.002,0.009076318703591824,57.98213195800781,288,True
224,tiny-transformer-normal-7,0.008290079422295094,0.01379307359457016,0.013793074525892735,0.002,0.009001877158880234,57.98211669921875,288,True
225,tiny-transformer-normal-7,0.008101534098386765,0.013465707190334797,0.013465707190334797,0.002,0.008928480558097363,57.98209762573242,288,True
226,tiny-transformer-normal-7,0.008105684071779251,0.013457231223583221,0.013457231223583221,0.002,0.008934931829571724,57.9820671081543,288,True
227,tiny-transformer-normal-7,0.008145440369844437,0.013862000778317451,0.013862000778317451,0.002,0.008804806508123875,57.98202896118164,288,True
228,tiny-transformer-normal-7,0.007988736033439636,0.013568342663347721,0.013568342663347721,0.002,0.008725103922188282,57.98198699951172,288,True
229,tiny-transformer-normal-7,0.007963699288666248,0.013239680789411068,0.013239681720733643,0.002,0.008641858585178852,57.9819450378418,288,True
230,tiny-transformer-normal-7,0.007968069054186344,0.013203593902289867,0.013203594833612442,0.002,0.008615951053798199,57.98189163208008,288,True
231,tiny-transformer-normal-7,0.007928566075861454,0.013493291102349758,0.013493291102349758,0.002,0.008549406193196774,57.98184585571289,288,True
232,tiny-transformer-normal-7,0.007629460655152798,0.012857979163527489,0.012857979163527489,0.002,0.008468927815556526,57.98177719116211,288,True
233,tiny-transformer-normal-7,0.007684091106057167,0.012787665240466595,0.012787665240466595,0.002,0.008439534343779087,57.98171615600586,288,True
234,tiny-transformer-normal-7,0.00758297648280859,0.012664876878261566,0.012664876878261566,0.002,0.008374432101845741,57.981651306152344,288,True
235,tiny-transformer-normal-7,0.007633420173078775,0.012906950898468494,0.012906951829791069,0.002,0.00837824959307909,57.981571197509766,288,True
236,tiny-transformer-normal-7,0.0075609032064676285,0.012549391947686672,0.012549391016364098,0.002,0.008332747966051102,57.98148727416992,288,True
237,tiny-transformer-normal-7,0.007683450356125832,0.012895293533802032,0.012895293533802032,0.002,0.00830764602869749,57.98139572143555,288,True
238,tiny-transformer-normal-7,0.0074988966807723045,0.012511629611253738,0.012511629611253738,0.002,0.0082974499091506,57.981319427490234,288,True
239,tiny-transformer-normal-7,0.007450835779309273,0.012493821792304516,0.012493821792304516,0.002,0.008312219753861427,57.98123550415039,288,True
240,tiny-transformer-normal-7,0.007335847243666649,0.012258270755410194,0.012258270755410194,0.002,0.00829123705625534,57.98115539550781,288,True
241,tiny-transformer-normal-7,0.007248241920024157,0.012083029374480247,0.012083030305802822,0.002,0.008206675760447979,57.98106002807617,288,True
242,tiny-transformer-normal-7,0.007343825418502092,0.012286859564483166,0.012286858633160591,0.002,0.00829005241394043,57.98094940185547,288,True
243,tiny-transformer-normal-7,0.007303910795599222,0.012449200265109539,0.012449201196432114,0.002,0.00822276622056961,57.980857849121094,288,True
244,tiny-transformer-normal-7,0.007153378799557686,0.011964230798184872,0.011964230798184872,0.002,0.008112678304314613,57.98076629638672,288,True
245,tiny-transformer-normal-7,0.007135886233299971,0.011922681704163551,0.011922682635486126,0.002,0.008082037791609764,57.98067092895508,288,True
246,tiny-transformer-normal-7,0.006974854506552219,0.011705441400408745,0.011705441400408745,0.002,0.008054433390498161,57.98056411743164,288,True
247,tiny-transformer-normal-7,0.006984879728406668,0.011700574308633804,0.011700575239956379,0.002,0.007990162819623947,57.98046112060547,288,True
248,tiny-transformer-normal-7,0.00705896969884634,0.011968075297772884,0.011968075297772884,0.002,0.007938968017697334,57.980342864990234,288,True
249,tiny-transformer-normal-7,0.006851421669125557,0.0115597452968359,0.0115597452968359,0.002,0.007923237048089504,57.980224609375,288,True
250,tiny-transformer-normal-7,0.006949466187506914,0.011760666035115719,0.011760666966438293,0.002,0.007850321009755135,57.98011016845703,288,True
251,tiny-transformer-normal-7,0.006827646866440773,0.011438013054430485,0.01143801212310791,0.002,0.007756643928587437,57.97999572753906,288,True
252,tiny-transformer-normal-7,0.006917973980307579,0.01169663853943348,0.011696639470756054,0.002,0.007754677440971136,57.97986602783203,288,True
253,tiny-transformer-normal-7,0.006800379138439894,0.011367833241820335,0.01136783231049776,0.002,0.007728533819317818,57.9797248840332,288,True
254,tiny-transformer-normal-7,0.006778741255402565,0.011452579870820045,0.01145258080214262,0.002,0.007775868754833937,57.9796028137207,288,True
255,tiny-transformer-normal-7,0.0065909079276025295,0.011066983453929424,0.01106698252260685,0.002,0.007705681025981903,57.97946548461914,288,True
256,tiny-transformer-normal-7,0.006725591141730547,0.011351477354764938,0.011351476423442364,0.002,0.007738027721643448,57.97932815551758,288,True
257,tiny-transformer-normal-7,0.006651333067566156,0.011234527453780174,0.011234528385102749,0.002,0.0077853137627244,57.97918701171875,288,True
258,tiny-transformer-normal-7,0.006552610080689192,0.011011454276740551,0.011011454276740551,0.002,0.0077901254408061504,57.97905731201172,288,True
259,tiny-transformer-normal-7,0.006460081320255995,0.010854257270693779,0.010854258202016354,0.002,0.0076511697843670845,57.97890853881836,288,True
260,tiny-transformer-normal-7,0.006398265715688467,0.0108718266710639,0.0108718266710639,0.002,0.007609872613102198,57.978763580322266,288,True
261,tiny-transformer-normal-7,0.006461684592068195,0.011055098846554756,0.01105509977787733,0.002,0.007603706791996956,57.978599548339844,288,True
262,tiny-transformer-normal-7,0.006308531854301691,0.010747503489255905,0.010747503489255905,0.002,0.007505882065743208,57.978431701660156,288,True
263,tiny-transformer-normal-7,0.006358719430863857,0.010799990966916084,0.010799990966916084,0.002,0.0074373772367835045,57.978248596191406,288,True
264,tiny-transformer-normal-7,0.006349917501211166,0.010756416246294975,0.010756416246294975,0.002,0.007484526373445988,57.97806930541992,288,True
265,tiny-transformer-normal-7,0.00624182540923357,0.010647118091583252,0.010647117160260677,0.002,0.007384798023849726,57.97789001464844,288,True
266,tiny-transformer-normal-7,0.006226800847798586,0.010544085875153542,0.010544085875153542,0.002,0.007257609162479639,57.97770690917969,288,True
267,tiny-transformer-normal-7,0.006184038240462542,0.010474841110408306,0.01047484204173088,0.002,0.007196139544248581,57.97751998901367,288,True
268,tiny-transformer-normal-7,0.006101640406996012,0.01046551950275898,0.01046551950275898,0.002,0.0071575092151761055,57.977333068847656,288,True
269,tiny-transformer-normal-7,0.006212787702679634,0.010607284493744373,0.010607284493744373,0.002,0.007129183039069176,57.977134704589844,288,True
270,tiny-transformer-normal-7,0.006051812786608934,0.010243458673357964,0.010243458673357964,0.002,0.0071480837650597095,57.9769401550293,288,True
271,tiny-transformer-normal-7,0.0061034890823066235,0.010565247386693954,0.010565247386693954,0.002,0.007090381346642971,57.97673797607422,288,True
272,tiny-transformer-normal-7,0.006013890728354454,0.010218750685453415,0.010218750685453415,0.002,0.007025862578302622,57.976524353027344,288,True
273,tiny-transformer-normal-7,0.006081812083721161,0.010402604937553406,0.01040260586887598,0.002,0.0070146783255040646,57.976318359375,288,True
274,tiny-transformer-normal-7,0.006028970703482628,0.010354343801736832,0.010354343801736832,0.002,0.0070779710076749325,57.976097106933594,288,True
275,tiny-transformer-normal-7,0.0058952514082193375,0.010018114000558853,0.010018113069236279,0.002,0.007045594044029713,57.97587966918945,288,True
276,tiny-transformer-normal-7,0.005849020089954138,0.010098041966557503,0.010098041966557503,0.002,0.007017309777438641,57.97565841674805,288,True
277,tiny-transformer-normal-7,0.005821002647280693,0.00997258722782135,0.009972588159143925,0.002,0.006967938505113125,57.97543716430664,288,True
278,tiny-transformer-normal-7,0.005794307682663202,0.009875033982098103,0.009875033982098103,0.002,0.0069707464426755905,57.97520446777344,288,True
279,tiny-transformer-normal-7,0.005842122249305248,0.009928989224135876,0.00992899015545845,0.002,0.0070090340450406075,57.9749641418457,288,True
280,tiny-transformer-normal-7,0.0057637193240225315,0.009883726015686989,0.009883726947009563,0.002,0.006986318621784449,57.974727630615234,288,True
281,tiny-transformer-normal-7,0.005696645472198725,0.009793966077268124,0.009793965145945549,0.002,0.006878196727484465,57.9744758605957,288,True
282,tiny-transformer-normal-7,0.005630234256386757,0.009581651538610458,0.009581651538610458,0.002,0.006817399989813566,57.97422409057617,288,True
283,tiny-transformer-normal-7,0.005589725915342569,0.00959404930472374,0.009594050236046314,0.002,0.006799222435802221,57.973968505859375,288,True
284,tiny-transformer-normal-7,0.0056366645731031895,0.009624572470784187,0.009624573402106762,0.002,0.006795296911150217,57.973697662353516,288,True
285,tiny-transformer-normal-7,0.0055714077316224575,0.009601430036127567,0.009601430967450142,0.002,0.006775917485356331,57.97343444824219,288,True
286,tiny-transformer-normal-7,0.005547158885747194,0.00947748962789774,0.00947748962789774,0.002,0.0067350612953305244,57.97316360473633,288,True
287,tiny-transformer-normal-7,0.0055616130121052265,0.009607510641217232,0.009607510641217232,0.002,0.00671822065487504,57.97288131713867,288,True
288,tiny-transformer-normal-7,0.0055573005229234695,0.00949849747121334,0.00949849747121334,0.002,0.006698403041809797,57.97259521484375,288,True
289,tiny-transformer-normal-7,0.005476259160786867,0.009463973343372345,0.00946397427469492,0.002,0.0066714296117424965,57.97231674194336,288,True
290,tiny-transformer-normal-7,0.0054574813693761826,0.009567013010382652,0.009567013941705227,0.002,0.006686551962047815,57.9720458984375,288,True
291,tiny-transformer-normal-7,0.005458294879645109,0.00955851562321186,0.00955851562321186,0.002,0.006637199316173792,57.971763610839844,288,True
292,tiny-transformer-normal-7,0.005331445951014757,0.009167619049549103,0.009167618118226528,0.002,0.006569781340658665,57.97146987915039,288,True
293,tiny-transformer-normal-7,0.005346633028239012,0.00910793337970972,0.009107932448387146,0.002,0.0064920466393232346,57.9711799621582,288,True
294,tiny-transformer-normal-7,0.005351772531867027,0.009128758683800697,0.009128758683800697,0.002,0.006432610563933849,57.970890045166016,288,True
295,tiny-transformer-normal-7,0.005224146880209446,0.008952549658715725,0.008952549658715725,0.002,0.0064129955135285854,57.97059631347656,288,True
296,tiny-transformer-normal-7,0.005172232165932655,0.008846261538565159,0.008846261538565159,0.002,0.006344540975987911,57.97030258178711,288,True
297,tiny-transformer-normal-7,0.00523010827600956,0.008927794173359871,0.008927794173359871,0.002,0.0063058920204639435,57.970001220703125,288,True
298,tiny-transformer-normal-7,0.005199139472097158,0.008927751332521439,0.008927751332521439,0.002,0.006305695045739412,57.969703674316406,288,True
299,tiny-transformer-normal-7,0.005157241597771645,0.008938109502196312,0.008938109502196312,0.002,0.006351652089506388,57.96939468383789,288,True
300,tiny-transformer-normal-7,0.005124300252646208,0.0087223956361413,0.008722394704818726,0.002,0.006315833423286676,57.969078063964844,288,True
301,tiny-transformer-normal-7,0.005194655619561672,0.008911902084946632,0.008911901153624058,0.002,0.006285434123128653,57.968772888183594,288,True
302,tiny-transformer-normal-7,0.005163925234228373,0.008978632278740406,0.008978632278740406,0.002,0.006343937013298273,57.96845245361328,288,True
303,tiny-transformer-normal-7,0.005090022925287485,0.008766121231019497,0.008766121231019497,0.002,0.006387782283127308,57.96814727783203,288,True
304,tiny-transformer-normal-7,0.005062432959675789,0.008744809776544571,0.008744809776544571,0.002,0.006397427525371313,57.967830657958984,288,True
305,tiny-transformer-normal-7,0.005049509461969137,0.008701551705598831,0.008701551705598831,0.002,0.006419246084988117,57.96751403808594,288,True
306,tiny-transformer-normal-7,0.0050040981732308865,0.008568787015974522,0.008568787015974522,0.002,0.006401024758815765,57.96718978881836,288,True
307,tiny-transformer-normal-7,0.004952026065438986,0.008457525633275509,0.008457525633275509,0.002,0.006333439145237207,57.966854095458984,288,True
308,tiny-transformer-normal-7,0.004894531797617674,0.008379965089261532,0.008379965089261532,0.002,0.006245953496545553,57.966529846191406,288,True
309,tiny-transformer-normal-7,0.004886597860604525,0.00836008507758379,0.00836008507758379,0.002,0.006231421139091253,57.9661979675293,288,True
310,tiny-transformer-normal-7,0.0049260337837040424,0.00853855349123478,0.00853855349123478,0.002,0.006250177975744009,57.96586227416992,288,True
311,tiny-transformer-normal-7,0.004845750518143177,0.008388095535337925,0.008388095535337925,0.002,0.006262302398681641,57.96552658081055,288,True
312,tiny-transformer-normal-7,0.0048168427310884,0.00830852147191763,0.00830852147191763,0.002,0.006229329388588667,57.965179443359375,288,True
313,tiny-transformer-normal-7,0.004870164208114147,0.008329599164426327,0.008329599164426327,0.002,0.006195474416017532,57.96482849121094,288,True
314,tiny-transformer-normal-7,0.004780930932611227,0.008203363046050072,0.008203363046050072,0.002,0.006107276305556297,57.96449661254883,288,True
315,tiny-transformer-normal-7,0.004807254299521446,0.008241502568125725,0.0082415034994483,0.002,0.0060882046818733215,57.964149475097656,288,True
316,tiny-transformer-normal-7,0.004753005225211382,0.008146543987095356,0.00814654491841793,0.002,0.006039682310074568,57.963809967041016,288,True
317,tiny-transformer-normal-7,0.004714472219347954,0.008066722191870213,0.008066721260547638,0.002,0.006054304074496031,57.96346664428711,288,True
318,tiny-transformer-normal-7,0.004668237175792456,0.008031207136809826,0.008031207136809826,0.002,0.0060201771557331085,57.96311569213867,288,True
319,tiny-transformer-normal-7,0.004640787839889526,0.00811784528195858,0.008117846213281155,0.002,0.005949223414063454,57.962764739990234,288,True
